8,89,218
0,198,66
108,50,248
131,204,220
94,132,124
252,9,230
1,10,54
118,230,225
229,149,189
7,148,153
214,118,2
122,66,107
144,36,131
71,246,18
64,143,158
51,152,205
20,199,8
200,40,33
237,244,218
11,155,43
218,45,5
99,175,4
86,251,31
206,128,29
89,46,213
83,131,31
244,189,124
128,62,73
91,61,14
56,190,91
75,52,166
29,196,63
122,15,40
247,150,173
45,248,168
171,189,154
202,19,73
123,228,212
11,74,44
208,204,172
218,98,187
2,202,159
175,252,16
178,130,105
105,180,60
128,107,134
190,138,63
191,179,80
70,76,105
201,98,155
25,15,43
235,127,10
59,229,242
108,44,6
126,125,235
81,100,93
43,182,10
76,233,64
71,4,114
2,26,12
191,191,116
183,67,92
93,208,243
250,215,106
165,34,238
109,154,7
161,202,112
32,211,8
47,87,187
31,23,244
204,236,63
46,253,78
23,249,31
184,23,93
184,76,212
224,144,178
82,221,28
180,193,46
44,26,1
20,88,169
173,130,229
63,39,147
107,94,63
252,140,42
234,127,77
108,208,234
209,176,45
149,86,128
167,31,71
13,135,24
100,183,83
126,157,223
127,216,120
114,68,148
108,81,143
244,78,33
206,228,146
103,31,72
149,193,170
104,99,166
182,78,216
169,114,22
213,93,178
102,38,120
40,169,134
174,243,108
114,61,81
76,131,174
141,32,35
100,81,125
160,218,120
78,20,145
55,158,55
157,99,164
181,14,12
35,164,1
109,79,115
85,251,68
201,94,130
162,70,62
220,57,117
206,244,80
249,188,43
132,83,8
115,6,129
139,207,21
141,134,182
3,248,208
57,133,212
77,251,153
184,204,172
76,36,173
243,11,149
48,42,134
239,200,217
209,53,184
102,232,9
247,241,242
232,87,242
190,140,171
244,165,112
239,113,251
53,98,132
8,246,70
65,117,213
253,214,112
31,101,228
2,224,177
218,131,204
144,83,128
151,77,184
129,6,177
6,187,133
200,120,241
98,84,146
132,203,226
115,97,248
34,37,223
219,167,164
31,147,221
243,29,212
243,8,163
174,108,208
140,37,172
14,231,155
180,147,192
101,115,72
153,138,152
42,210,64
20,100,45
127,186,180
255,133,147
253,88,100
155,122,242
1,150,7
231,72,67
191,65,12
43,172,78
82,111,111
239,168,29
19,21,63
5,63,235
39,187,178
57,44,148
127,142,66
50,150,60
20,199,117
225,26,26
168,191,188
177,154,80
149,237,168
64,230,112
172,192,96
146,227,222
182,177,148
121,38,212
47,22,209
213,142,113
241,228,195
225,252,224
54,245,62
85,28,236
166,225,236
149,81,65
75,222,62
73,196,54
29,137,79
185,62,193
233,176,244
178,10,216
73,201,172
199,221,126
102,252,186
175,7,132
26,16,188
46,80,180
239,102,177
188,63,65
123,93,150
211,70,76
248,81,205
179,198,241
168,143,127
163,218,51
180,94,171
199,17,82
56,181,38
1,200,157
130,228,48
220,109,20
8,6,210
13,185,70
160,77,217
250,94,95
190,195,164
246,41,238
70,11,18
156,88,233
96,252,125
224,133,236
151,41,89
92,117,36
111,42,195
98,90,11
5,209,226
71,162,210
91,140,70
84,245,167
2,13,177
55,183,38
30,93,42
42,95,179
44,178,4
7,74,181
184,197,177
145,178,108
149,237,245
53,66,7
155,129,113
174,243,59
35,133,47
16,211,207
248,214,67
39,168,124
253,30,247
94,81,54
49,52,83
27,0,209
214,90,70
204,124,161
93,50,185
150,75,131
27,84,197
157,69,213
41,181,47
244,20,4
250,167,85
151,157,160
254,57,145
200,12,202
84,224,215
66,114,15
186,240,119
85,238,224
51,174,57
2,60,27
93,56,191
110,213,100
46,155,217
212,5,250
185,100,137
7,142,108
69,210,121
242,166,80
218,137,92
54,142,82
74,248,125
22,30,136
104,133,135
82,179,34
113,9,220
1,154,44
195,177,213
28,155,214
6,167,200
197,5,229
225,30,183
118,150,137
118,92,200
248,229,77
38,215,5
52,164,80
152,87,255
99,27,84
102,190,12
33,126,253
79,105,22
92,184,185
50,207,131
82,85,98
193,192,212
228,96,171
91,29,122
148,127,164
14,29,112
224,156,7
58,89,135
189,98,154
49,146,158
30,238,45
203,225,110
238,217,231
105,14,72
238,167,250
121,141,251
209,46,174
116,64,103
255,133,182
1,169,103
143,116,235
213,186,222
222,47,172
33,10,163
94,77,51
116,234,34
128,37,94
27,174,247
76,215,29
78,119,122
51,104,7
125,18,43
19,157,175
245,11,28
219,133,254
228,96,156
221,181,165
165,164,127
139,154,75
211,44,23
172,117,134
23,69,130
127,25,162
192,174,138
43,89,17
232,158,221
176,240,115
152,36,175
156,89,190
216,18,209
176,69,174
234,88,227
149,183,89
2,164,0
50,205,52
186,91,113
25,72,69
143,17,116
220,216,14
213,41,218
124,252,73
167,49,79
14,13,132
101,202,141
168,237,147
143,5,195
71,126,8
21,25,71
149,17,206
49,14,173
102,2,11
26,206,30
142,143,187
16,89,65
248,206,17
78,41,37
17,28,219
200,253,251
222,231,253
137,74,171
168,105,236
216,42,199
24,139,12
246,91,237
19,2,244
200,104,149
77,126,94
115,63,150
161,76,47
144,189,34
192,59,199
95,119,43
246,42,253
153,149,47
214,1,110
91,45,125
245,140,170
33,53,55
102,111,123
9,106,211
196,125,168
220,231,125
109,111,125
179,169,193
166,131,128
196,66,12
133,9,80
250,100,151
193,247,234
224,41,123
79,203,42
142,57,47
162,245,153
29,148,99
4,117,215
56,74,81
128,182,58
161,16,251
119,103,162
131,39,196
67,250,216
33,7,72
115,212,142
175,32,172
190,176,198
52,65,104
222,57,191
77,118,144
206,40,193
26,35,112
11,36,160
42,97,152
114,30,122
52,188,104
65,107,91
75,115,141
9,23,30
219,157,178
161,161,222
217,76,56
41,8,42
248,25,59
165,126,132
106,215,6
165,38,111
177,212,142
217,213,233
139,255,12
171,125,29
157,163,185
247,72,136
125,159,119
251,129,253
232,85,154
62,45,109
69,171,174
232,177,146
173,74,125
36,69,124
37,38,118
234,152,105
211,87,231
211,135,189
233,192,18
4,40,108
42,15,197
154,233,7
200,56,227
147,90,221
253,192,149
189,112,143
122,132,96
176,254,85
232,217,63
70,118,146
138,80,4
36,174,229
22,30,47
161,43,212
68,134,83
10,113,19
167,215,232
22,136,88
138,15,167
15,78,25
143,47,66
105,88,106
208,223,59
113,189,186
226,126,120
118,52,65
200,147,74
174,43,165
163,90,173
41,185,100
218,252,210
234,54,153
225,174,1
208,97,7
85,222,72
239,110,251
210,179,78
41,78,159
151,138,152
36,222,53
232,141,84
219,70,221
23,232,80
212,218,128
25,5,47
109,102,22
62,117,56
22,88,224
150,85,117
228,177,185
189,228,68
14,244,222
188,29,153
68,227,143
115,137,174
99,130,117
67,44,64
96,117,133
224,216,87
244,183,179
225,77,238
187,156,4
189,164,174
59,12,95
209,20,132
68,211,88
220,17,232
23,68,35
2,129,35
27,17,91
164,89,90
201,133,110
176,238,151
173,243,235
160,215,239
173,198,7
2,242,117
25,92,26
251,89,86
243,58,208
170,47,122
80,219,20
46,191,241
100,175,42
232,168,21
2,100,29
17,212,179
72,133,155
88,69,189
213,234,194
236,225,131
34,165,249
231,23,51
160,169,253
185,41,199
237,181,84
105,93,73
10,93,141
68,50,44
255,221,174
203,42,0
32,146,54
185,222,115
72,34,120
40,174,232
252,204,186
58,73,143
89,40,250
136,117,233
42,231,75
18,55,81
233,192,235
16,65,181
251,82,31
244,208,111
251,76,18
76,169,26
8,85,111
9,174,125
167,174,173
23,202,40
224,209,146
115,25,160
101,55,233
244,122,10
177,17,144
215,85,46
94,34,184
15,202,254
148,29,32
202,32,227
90,105,191
18,194,97
65,169,244
235,69,40
105,46,224
184,88,199
39,20,139
140,130,106
185,133,97
221,78,116
105,35,77
229,110,21
251,46,59
20,158,104
155,209,152
217,168,92
36,206,223
2,178,114
142,200,57
43,189,180
8,26,249
34,89,120
132,45,254
115,223,232
129,6,163
88,238,189
112,244,195
51,41,37
45,98,4
21,165,52
176,14,39
86,48,17
254,247,90
67,190,93
251,210,31
169,86,28
84,184,97
120,10,61
161,251,0
62,11,86
221,20,62
170,195,2
158,232,244
175,186,178
23,249,134
18,32,57
214,18,177
32,162,225
13,202,216
215,191,164
51,150,75
67,186,0
12,20,72
160,234,6
162,152,246
84,199,47
214,170,123
19,237,3
43,218,160
101,237,230
248,242,144
219,76,131
31,122,47
210,90,49
1,225,196
110,190,244
11,6,103
104,99,90
240,40,44
64,70,238
244,95,111
57,227,45
247,243,33
183,115,110
144,110,184
154,6,84
227,247,149
86,254,37
107,84,93
201,118,38
104,123,185
129,116,105
4,107,84
38,92,8
15,223,223
69,137,23
192,55,63
222,238,76
88,186,71
91,19,29
231,208,210
250,61,8
120,69,204
229,106,126
0,244,156
35,150,165
167,134,184
195,197,135
39,227,220
125,99,32
73,165,255
55,159,35
210,133,74
101,17,58
202,50,142
16,28,84
8,71,82
41,8,129
214,188,209
220,242,108
21,178,24
67,101,173
124,174,142
158,229,96
173,97,100
206,91,138
137,12,109
154,10,137
38,244,221
67,57,22
2,207,167
74,152,121
141,229,139
173,97,186
3,92,137
173,49,54
100,254,106
51,227,107
231,96,212
170,193,230
121,195,117
238,240,31
225,201,175
121,9,201
84,81,230
88,185,249
164,190,50
1,96,161
206,48,232
155,98,216
106,149,227
208,178,17
225,170,10
227,218,144
39,54,95
36,119,26
10,118,123
30,144,15
67,138,210
100,159,79
30,246,64
156,116,103
223,128,139
98,44,0
27,45,125
12,162,46
51,149,166
151,235,243
59,77,106
23,218,215
186,216,185
157,172,192
100,112,213
125,116,64
161,88,168
169,141,183
82,85,102
19,77,98
142,69,216
118,46,52
86,118,92
182,140,165
21,31,217
82,55,98
122,59,70
35,251,5
160,201,30
224,217,37
90,48,7
131,82,33
89,114,118
189,82,163
18,107,29
1,4,234
82,154,174
181,87,154
182,47,79
112,72,23
143,137,61
39,199,108
219,137,20
46,22,120
232,85,201
10,255,82
245,60,246
43,126,105
75,13,79
206,207,246
134,195,74
231,22,116
114,204,27
58,22,178
99,63,253
133,65,79
80,18,235
99,135,7
188,244,177
154,59,39
33,162,47
172,77,187
134,153,25
173,71,83
61,36,204
163,42,20
223,215,190
137,8,251
98,232,87
83,159,211
201,183,241
68,101,89
97,49,231
64,106,69
95,90,121
233,96,220
249,64,238
12,50,71
142,107,50
132,15,61
210,127,107
235,1,117
34,83,110
234,25,98
82,186,77
73,225,42
194,180,44
198,189,127
109,16,174
199,112,148
197,58,117
148,1,54
96,167,227
33,163,45
93,247,180
10,162,63
114,223,47
36,48,110
56,10,55
76,48,238
236,209,207
209,115,164
26,93,109
109,226,180
21,84,33
246,219,97
8,103,151
253,128,180
85,0,219
55,189,36
20,67,171
241,121,118
114,26,26
171,254,241
53,91,130
52,12,87
11,120,89
170,235,180
114,253,55
60,96,139
171,62,69
173,237,83
188,238,112
148,137,67
22,121,47
41,128,197
12,19,208
249,8,125
32,148,48
26,150,2
189,145,132
156,115,199
143,67,94
123,170,228
212,101,202
226,154,72
4,49,77
34,219,198
142,90,208
99,194,0
35,3,36
49,233,164
18,237,132
39,46,214
245,240,247
180,54,230
55,203,15
222,224,134
149,147,61
185,60,47
144,66,40
13,163,51
16,240,3
152,92,185
246,150,119
78,238,217
59,196,174
217,48,10
237,21,101
76,193,239
125,238,1
164,226,151
186,20,78
26,139,95
126,21,76
56,131,40
92,183,240
155,111,91
89,131,101
235,179,173
86,218,171
14,159,225
164,160,203
44,71,248
92,145,82
91,181,135
234,28,214
91,175,67
99,200,191
0,20,243
24,2,171
141,35,21
112,171,251
56,125,156
198,227,80
208,191,223
161,251,24
85,208,12
198,168,226
103,227,89
126,218,149
120,20,95
212,142,157
62,97,59
119,20,72
19,61,116
78,64,32
13,142,101
70,63,72
38,188,187
119,175,2
122,164,111
237,113,80
105,178,45
248,175,158
90,27,192
253,87,243
68,218,52
11,74,188
142,142,221
30,68,228
177,200,234
5,158,201
50,128,102
86,161,216
34,26,79
180,34,104
209,69,180
118,23,203
146,3,232
79,201,238
241,18,63
8,108,217
188,74,42
182,203,37
221,87,241
171,142,50
113,84,217
35,89,157
163,155,139
89,85,120
22,46,29
234,59,70
248,165,125
127,224,103
58,7,190
17,119,168
149,75,229
102,103,83
121,9,219
97,213,32
34,123,81
115,231,173
247,203,121
200,87,212
36,174,175
169,136,87
106,106,64
66,182,237
140,194,94
212,8,8
20,209,139
14,194,120
28,203,43
110,240,88
24,171,88
161,202,13
167,248,125
14,4,52
28,150,8
55,79,29
93,117,16
94,100,170
177,139,115
120,240,7
139,81,246
173,201,167
60,253,149
199,134,102
175,1,177
5,233,42
147,58,221
146,146,134
145,14,154
174,89,251
34,110,15
187,116,132
54,237,213
174,77,130
7,186,58
8,122,27
66,179,116
133,0,70
160,125,73
130,215,137
193,195,51
124,198,48
158,129,208
119,203,227
197,196,226
88,28,202
5,204,248
101,57,85
77,121,189
227,66,229
66,160,196
101,235,249
164,70,208
178,122,13
228,120,245
205,61,66
50,113,28
232,251,123
214,2,77
236,252,195
24,64,7
117,190,140
18,23,174
149,174,145
174,199,194
231,43,159
98,82,57
95,133,70
159,86,143
228,121,2
150,181,189
167,150,160
180,54,144
7,239,183
148,13,228
190,161,146
95,26,118
66,128,175
10,190,253
110,176,172
132,32,60
162,56,207
158,57,209
55,205,241
108,190,102
228,147,10
213,161,120
165,71,166
144,126,113
216,227,102
43,87,203
96,188,14
178,247,163
148,182,234
241,253,48
49,136,76
51,61,162
197,182,88
31,132,241
254,124,92
250,45,186
58,229,88
73,159,6
145,94,83
210,4,164
82,191,11
26,98,61
0,48,137
100,117,88
125,42,24
246,205,63
89,76,159
167,32,18
232,49,105
88,187,246
132,81,231
89,77,100
48,216,38
40,179,119
183,59,182
60,171,203
124,171,131
211,118,176
238,151,63
19,96,252
155,25,156
40,133,149
111,81,164
147,105,144
225,45,109
239,130,70
164,143,217
53,67,50
49,114,68
21,254,38
187,229,171
241,90,232
99,107,242
65,121,125
197,113,59
90,121,33
45,57,23
30,12,214
208,164,58
218,207,222
132,211,29
173,49,81
42,168,86
44,144,99
224,30,251
244,24,234
252,78,27
220,156,192
61,133,227
201,78,171
54,140,29
20,193,101
94,87,42
222,201,199
129,162,25
3,190,64
239,105,89
242,161,112
252,189,147
198,244,21
21,122,78
231,89,150
201,246,80
105,108,84
33,61,73
120,232,94
147,100,222
164,250,132
22,252,102
163,55,238
5,80,201
66,115,73
249,68,205
8,29,140
181,47,219
211,79,251
199,105,239
82,119,9
149,188,209
9,219,232
82,104,113
66,164,17
175,59,235
115,100,24
253,171,28
228,31,143
251,46,204
97,44,169
4,191,15
174,212,39
133,217,9
49,184,8
213,122,255
215,86,18
217,146,87
110,186,1
235,92,75
89,49,117
12,151,172
190,1,2
129,229,93
224,135,176
192,233,179
251,150,74
16,174,174
174,136,77
167,191,229
116,26,195
134,102,120
89,153,4
2,120,32
52,154,36
13,14,141
209,150,59
211,43,13
170,144,12
62,191,250
170,74,234
11,74,140
231,87,67
241,140,171
136,151,157
182,228,116
66,184,223
214,92,221
4,42,38
154,27,33
196,51,254
79,242,182
135,100,114
146,18,35
229,148,182
80,205,133
66,205,68
119,249,53
199,66,13
111,55,200
35,39,61
54,17,254
25,78,84
243,127,15
221,123,21
171,23,79
61,158,52
88,243,25
41,206,45
232,214,253
72,179,15
13,58,179
97,59,126
153,113,201
123,184,168
16,36,133
203,99,156
6,243,245
149,5,49
203,163,142
145,16,170
114,241,102
87,43,139
46,37,0
114,115,252
117,186,89
27,67,237
243,186,156
16,115,45
164,190,90
32,139,133
188,8,35
238,116,252
232,89,160
5,130,186
233,93,212
197,115,2
108,120,167
72,70,7
70,191,164
56,108,194
9,224,48
57,164,72
39,61,100
236,133,252
181,81,131
31,199,19
154,32,92
180,19,43
238,71,6
81,105,170
59,2,69
72,108,118
168,211,223
163,94,146
61,225,50
36,4,187
46,121,68
66,131,125
114,118,124
238,128,131
189,48,88
87,66,124
240,183,200
72,165,181
71,208,189
164,144,48
20,88,71
89,155,163
55,116,144
178,214,110
176,74,204
93,50,198
24,162,203
253,101,160
187,252,145
224,44,172
104,109,165
162,252,45
59,104,240
102,239,102
26,1,99
96,154,183
48,34,223
99,17,99
186,209,189
0,19,248
88,6,174
79,127,170
204,55,20
164,18,93
202,229,108
111,111,125
69,148,252
136,174,10
94,34,189
172,254,72
218,175,35
99,26,170
45,248,40
247,202,208
4,142,241
89,58,128
82,41,103
82,18,227
98,149,243
132,196,161
30,163,78
36,12,70
187,238,248
234,207,126
204,220,209
229,224,89
154,4,247
169,106,69
164,84,58
137,88,185
50,144,74
198,96,167
235,3,106
98,70,119
255,38,43
167,6,26
238,141,91
84,34,233
107,116,96
90,63,44
86,69,244
121,213,12
42,237,152
201,139,179
21,220,86
182,133,159
205,27,116
148,142,86
249,143,131
111,16,101
33,29,211
130,142,140
106,183,193
96,235,178
75,249,189
148,183,248
28,92,240
254,200,188
26,61,129
147,101,202
250,186,124
34,249,5
21,25,83
178,64,122
189,193,129
173,151,60
245,77,199
99,44,29
188,36,181
188,96,18
187,216,217
116,129,5
159,196,68
32,156,167
67,253,229
2,121,177
7,90,197
175,94,209
136,6,194
67,91,7
124,152,23
143,30,152
213,116,99
224,153,191
225,159,175
195,197,112
162,77,195
138,45,180
71,232,115
76,240,105
221,110,62
136,16,178
119,153,96
129,52,88
231,51,35
18,19,126
151,32,159
55,186,25
203,118,176
160,162,205
239,199,218
72,13,182
63,218,242
128,11,170
2,205,43
176,9,135
29,8,209
22,30,147
55,203,3
6,28,16
209,52,102
43,133,84
237,229,196
179,170,108
189,209,25
134,101,145
196,75,133
227,194,167
191,127,64
19,169,54
212,208,156
56,255,10
60,20,118
82,98,84
247,78,94
189,24,52
159,217,100
0,99,138
64,241,51
178,249,134
185,195,176
57,82,109
96,34,127
73,160,152
254,55,207
220,41,202
185,150,96
110,40,17
47,21,219
25,165,230
53,121,236
82,136,222
72,251,50
202,92,93
247,192,12
193,177,145
241,252,242
221,251,154
50,10,229
135,184,189
222,46,142
195,163,175
53,132,54
41,29,187
19,50,157
47,23,178
205,11,18
17,22,105
55,164,40
218,73,87
129,12,239
211,102,74
179,118,141
170,203,214
55,56,72
46,206,212
0,218,33
246,163,65
203,65,99
211,179,25
97,190,87
181,214,79
185,25,6
227,106,145
228,184,35
202,133,207
94,47,185
3,194,7
67,60,187
75,159,113
133,184,249
231,105,249
197,20,238
34,109,98
163,44,83
120,253,61
66,179,61
207,125,101
66,135,136
210,29,51
165,59,216
42,105,8
34,73,117
241,230,37
1,70,240
225,190,2
31,44,247
224,145,41
179,168,68
216,20,93
106,144,232
23,158,200
171,90,36
232,129,165
135,65,38
78,119,157
82,46,32
132,127,191
131,240,61
32,102,157
208,146,134
249,161,81
208,23,183
234,117,126
133,174,41
67,16,20
25,239,234
188,153,44
55,220,198
221,235,4
158,64,163
147,199,58
226,213,229
74,116,114
21,128,0
63,220,31
186,167,0
188,141,140
160,76,182
70,32,119
18,180,89
200,118,41
47,208,10
209,235,235
203,89,96
216,89,180
47,239,241
205,174,193
84,78,79
118,48,92
155,245,223
192,243,253
209,227,104
241,194,21
24,127,93
19,86,126
248,7,135
74,51,128
56,247,11
210,4,216
225,96,108
92,171,216
216,8,184
53,217,134
26,108,186
144,28,132
163,119,70
170,98,5
101,170,217
171,66,97
255,6,148
184,13,115
23,76,81
48,249,59
203,247,107
102,248,166
138,140,35
82,86,19
110,184,46
131,95,212
232,65,75
155,254,115
32,72,205
12,33,205
40,246,188
181,52,190
133,184,190
172,0,32
116,136,177
34,44,67
240,149,106
69,113,161
66,168,125
212,53,152
214,121,63
45,30,139
87,223,69
255,47,14
237,60,85
205,103,19
118,223,75
18,29,24
117,53,110
49,253,242
184,240,118
73,22,170
208,65,50
9,112,82
219,15,53
110,148,90
91,93,5
87,214,62
105,158,163
169,101,197
137,239,189
212,87,183
189,204,82
238,56,192
66,202,13
204,61,131
199,104,54
166,75,28
133,114,66
105,62,121
28,36,61
146,172,163
23,58,176
109,164,32
34,140,216
17,50,17
253,114,36
195,96,66
177,89,204
27,133,182
134,172,95
194,71,131
18,209,153
75,68,113
217,162,167
183,36,184
80,190,95
84,106,34
191,166,238
50,16,76
55,2,115
155,38,179
49,39,234
134,190,159
24,16,138
176,68,120
244,162,132
117,214,212
246,160,64
180,240,243
239,202,117
253,84,30
78,253,252
174,8,98
80,11,131
126,92,227
75,185,201
72,57,108
198,1,83
194,199,85
98,35,85
104,15,114
199,177,14
10,9,251
177,121,57
126,253,1
137,82,42
196,253,33
111,221,105
36,223,3
252,60,126
5,228,46
90,249,142
145,40,172
232,26,75
132,91,139
193,66,179
106,178,175
73,90,7
2,142,60
188,7,8
137,155,177
232,35,5
134,254,10
8,230,247
168,191,60
59,175,47
249,26,166
26,232,69
178,232,8
129,62,26
103,147,46
218,126,136
176,88,125
237,163,172
114,180,156
8,87,92
118,183,25
234,123,94
209,99,146
250,51,27
222,251,108
68,199,37
154,235,188
219,218,88
229,42,63
15,239,38
114,136,103
191,65,107
244,177,52
250,233,219
73,206,225
125,54,59
206,157,61
198,112,203
55,119,87
101,100,153
104,78,153
143,245,210
69,193,175
120,249,252
203,174,52
160,142,200
80,188,94
132,97,99
115,177,174
22,126,234
201,125,113
189,48,97
23,236,17
70,67,75
216,158,79
152,86,196
206,58,110
46,16,167
8,60,206
192,226,34
19,75,238
121,51,141
11,165,118
225,5,6
217,193,137
66,238,176
137,34,236
67,108,175
250,31,128
62,120,33
95,137,223
114,62,131
182,216,30
5,139,246
175,74,244
141,61,190
103,240,95
95,197,74
109,5,9
252,111,205
85,246,186
136,166,71
236,194,4
10,109,217
51,18,102
173,45,249
64,11,217
51,214,149
80,72,215
163,93,147
252,241,60
19,120,187
3,79,94
96,222,94
156,76,181
29,168,88
217,235,182
77,53,254
91,166,123
12,119,127
164,141,159
45,69,211
33,182,63
152,227,131
27,200,130
83,71,0
66,141,255
32,33,43
202,197,146
133,93,154
59,249,68
46,213,177
50,29,199
222,153,28
107,84,245
100,139,82
84,162,206
218,173,143
113,79,100
209,153,18
49,138,92
98,183,75
113,100,222
219,51,89
126,130,66
5,72,189
0,149,4
235,193,152
228,53,219
161,70,88
22,109,44
115,130,20
142,33,55
194,130,82
30,237,115
179,164,159
147,35,214
52,41,61
207,242,174
59,76,4
100,169,229
219,157,18
129,152,17
118,71,165
74,225,194
155,227,57
27,150,28
89,79,174
172,237,47
163,235,71
212,230,184
187,30,242
139,110,97
76,91,248
152,28,141
32,76,165
181,214,183
126,52,52
71,124,244
62,27,254
30,169,62
83,119,58
161,224,255
7,38,82
13,78,97
169,245,89
0,45,222
9,153,240
123,204,81
93,127,185
202,0,212
212,86,1
124,178,111
40,0,184
163,153,159
161,252,214
57,13,238
84,32,66
155,196,81
242,136,224
140,223,140
138,61,37
208,119,221
104,22,66
151,106,117
31,47,20
0,198,225
21,198,142
254,209,232
46,203,213
162,183,69
28,80,195
97,178,152
238,222,49
27,123,52
91,6,125
29,172,53
90,196,40
48,32,243
186,39,243
60,14,88
136,107,168
152,44,183
28,42,216
212,48,184
203,166,254
241,43,251
249,157,243
207,147,172
12,56,234
92,253,108
203,158,5
94,132,130
27,3,222
206,239,123
82,100,198
210,231,184
207,226,21
82,210,109
66,102,248
68,252,67
202,205,30
136,70,105
111,72,226
132,44,245
219,158,61
201,5,149
126,151,238
75,153,54
146,127,239
22,115,113
122,132,207
104,84,82
108,141,231
32,167,26
99,155,189
59,135,138
202,102,212
214,100,172
28,147,238
139,11,115
115,110,201
25,11,69
44,88,184
184,157,68
167,211,54
203,208,134
17,35,238
38,167,189
235,128,116
117,121,80
209,201,81
59,224,225
46,107,249
206,185,110
52,22,184
95,75,112
42,67,134
203,71,180
149,108,220
61,0,56
56,26,13
232,47,97
31,101,140
227,173,167
63,112,140
75,176,132
72,154,249
168,217,182
81,24,52
92,114,91
111,91,173
220,238,208
103,152,27
239,77,76
34,63,50
44,244,97
8,165,88
109,27,50
184,105,3
89,29,205
168,174,87
126,14,98
185,21,82
215,4,246
59,25,220
201,235,221
29,30,137
55,76,95
150,152,35
238,9,127
25,138,148
100,105,103
61,103,20
161,164,55
85,178,130
131,231,64
64,28,225
0,39,7
115,242,179
45,80,163
85,108,44
242,102,82
224,176,165
192,226,42
201,241,241
165,64,145
173,22,11
96,17,131
62,195,130
33,27,5
219,178,187
99,129,79
64,2,212
145,139,207
232,105,178
24,240,41
167,25,107
239,35,222
12,51,229
156,147,34
212,103,116
185,238,91
127,17,96
241,163,254
77,191,226
22,191,182
151,84,35
34,8,5
96,217,216
40,68,225
40,168,216
96,108,85
135,78,194
89,208,78
110,205,61
136,163,233
4,188,138
19,248,181
147,14,229
254,125,198
131,205,170
13,136,211
82,235,242
204,35,208
150,55,116
71,197,223
60,154,42
198,212,96
175,217,212
61,86,248
222,222,202
175,128,136
98,105,199
189,213,252
106,64,122
64,98,142
212,130,221
225,217,241
90,50,33
105,82,221
103,111,208
170,192,51
18,17,240
154,11,122
11,182,0
144,122,227
210,236,206
164,134,138
72,197,6
0,36,246
89,238,87
84,190,97
242,46,55
15,121,223
53,168,104
67,56,40
96,104,251
19,123,130
170,17,143
55,191,188
146,255,152
229,56,54
230,58,92
218,244,146
171,80,95
91,28,94
86,48,78
214,2,83
216,247,26
106,170,122
146,204,190
186,48,80
29,134,66
111,82,218
189,47,35
124,97,215
2,52,19
48,222,22
59,100,113
60,51,199
12,124,6
10,244,210
107,137,2
237,94,54
24,202,41
98,153,211
13,172,230
72,102,80
89,206,201
74,147,15
165,203,193
74,181,252
56,157,48
94,197,170
32,56,213
245,46,106
179,234,194
10,84,95
183,8,254
121,60,105
246,123,253
24,22,96
183,67,78
158,153,26
201,58,90
94,77,32
77,209,230
196,214,48
41,184,110
240,69,115
189,131,206
136,130,104
73,177,221
232,137,51
153,219,98
220,28,210
216,65,203
5,118,85
97,0,204
69,12,224
202,130,161
187,74,252
184,111,180
159,238,177
26,221,51
244,24,242
104,113,109
40,32,20
111,190,122
177,164,159
176,177,24
208,208,23
102,2,194
173,82,41
156,185,15
105,107,23
179,41,116
95,103,138
167,196,172
253,58,134
84,162,11
55,247,241
50,48,173
129,172,2
113,128,216
18,210,33
220,143,28
83,40,48
122,159,97
174,42,241
185,107,25
116,148,142
79,90,176
57,183,110
153,218,81
223,223,182
177,186,121
70,122,248
150,28,166
164,232,5
106,34,242
200,52,46
59,14,184
133,206,21
160,60,159
124,103,67
201,39,181
166,212,226
219,97,36
165,62,180
47,217,145
233,82,157
70,79,224
109,197,233
158,83,229
123,83,48
243,110,83
31,249,248
44,77,139
47,195,219
90,176,183
1,142,89
99,250,94
11,60,101
127,1,34
73,162,139
176,62,251
41,164,81
49,116,246
187,195,22
158,79,214
87,48,43
32,145,6
136,20,40
178,84,148
63,39,134
28,235,212
238,136,253
198,53,53
15,102,239
101,245,211
57,218,78
43,15,130
30,167,129
200,241,230
5,90,225
120,213,179
147,128,136
12,143,43
148,159,136
128,7,181
246,213,244
141,200,62
155,255,58
149,23,54
88,245,246
95,231,161
254,141,132
227,84,32
243,22,55
123,191,239
187,246,94
123,25,24
94,254,27
5,254,21
136,203,100
30,110,102
165,194,210
45,157,18
154,90,165
228,28,170
222,76,196
188,127,247
226,93,72
70,71,202
182,191,10
94,227,235
183,101,58
201,157,83
17,199,162
212,225,216
155,23,54
210,216,35
26,102,123
86,63,254
67,196,21
42,213,39
115,9,24
254,81,141
131,67,151
164,76,165
39,55,128
234,125,46
80,152,246
134,60,89
22,101,144
66,37,67
223,206,70
17,218,230
96,38,23
189,3,18
231,219,74
175,255,75
238,28,253
143,99,46
195,211,178
137,24,101
235,36,38
101,84,155
67,184,226
172,109,190
182,136,23
83,22,194
87,97,234
232,139,248
107,151,193
238,114,255
1,218,198
29,28,197
148,62,156
34,77,202
46,5,135
194,8,147
206,235,187
170,236,209
255,76,151
237,0,208
119,98,107
194,61,104
198,24,255
108,45,54
231,222,224
240,69,51
254,207,102
239,99,80
151,56,233
50,97,21
205,162,156
72,166,56
217,93,186
132,139,50
194,167,190
71,96,169
18,140,127
